id,name,age,gender,account_type,balance,kyc_status,credit_score,transaction_count,device_used,target
1219,219,57,Male,Savings,31619.78,Rejected,790,279,Web,Fraudulent
1322,322,26,Female,Savings,26015.49,Verified,733,414,Web,Genuine
1022,22,22,Male,Savings,7672.63,Verified,638,46,ATM,Genuine
1282,282,21,Male,Salary,68196.26,Rejected,807,34,Web,Fraudulent
1566,566,65,Male,Current,78527.82,Verified,402,119,ATM,Fraudulent
1523,523,53,Male,Salary,82340.31,Pending,717,208,Web,Fraudulent
1569,569,64,Female,Current,61782.59,Rejected,593,374,ATM,Genuine
1584,584,48,Female,Salary,32226.27,Rejected,581,261,Mobile,Fraudulent
1585,585,43,Male,Salary,13696.35,Rejected,733,254,ATM,Genuine
1158,158,62,Female,Current,35751.32,Verified,446,299,ATM,Fraudulent
1096,96,61,Male,Current,78994.97,Rejected,502,227,Mobile,Genuine
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1471,471,52,Male,Salary,99473.34,Rejected,410,344,Mobile,Genuine
1364,364,40,Female,Current,79316.59,Verified,583,340,Mobile,Genuine
1159,159,22,Male,Salary,63684.03,Verified,393,392,ATM,Genuine
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1271,271,53,Female,Salary,80884.62,Rejected,322,212,Web,Genuine
1375,375,28,Female,Savings,75227.86,Pending,420,404,Mobile,Fraudulent
1596,596,40,Male,Salary,58013.55,Rejected,478,409,Web,Fraudulent
1255,255,18,Male,Current,65636.39,Pending,788,343,Mobile,Fraudulent
1238,238,41,Female,Salary,93955.91,Verified,503,318,ATM,Fraudulent
1262,262,23,Female,Salary,10443.13,Verified,788,175,Mobile,Genuine
1307,307,32,Male,Current,60911.71,Rejected,706,406,Web,Genuine
1094,94,60,Male,Savings,24746.65,Rejected,376,90,Mobile,Fraudulent
1584,584,48,Female,Salary,32226.27,Rejected,581,261,Mobile,Fraudulent
1409,409,23,Male,Savings,60564.62,Verified,839,254,Mobile,Fraudulent
1582,582,33,Male,Current,21471.08,Verified,555,438,ATM,Fraudulent
1222,222,28,Male,Current,93539.05,Verified,654,495,ATM,Fraudulent
1079,79,47,Female,Salary,59654.99,Pending,551,435,Mobile,Fraudulent
1332,332,43,Male,Salary,61796.59,Verified,760,313,Web,Fraudulent
1494,494,63,Female,Savings,10646.27,Rejected,527,11,Web,Fraudulent
1177,177,46,Male,Current,60895.58,Rejected,454,500,Mobile,Fraudulent
1499,499,53,Female,Salary,48810.26,Rejected,481,364,ATM,Genuine
1590,590,46,Male,Salary,13982.78,Rejected,534,426,Mobile,Fraudulent
1097,97,59,Male,Current,82836.48,Verified,361,94,Web,Fraudulent
1307,307,32,Male,Current,60911.71,Rejected,706,406,Web,Genuine
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1590,590,46,Male,Salary,13982.78,Rejected,534,426,Mobile,Fraudulent
1390,390,32,Male,Savings,14475.07,Rejected,411,89,Mobile,Genuine
1080,80,46,Male,Current,57415.11,Rejected,688,182,Mobile,Fraudulent
1057,57,19,Male,Savings,98409.67,Rejected,374,243,Web,Genuine
1342,342,32,Female,Savings,28210.44,Rejected,595,96,Web,Fraudulent
1356,356,59,Female,Savings,87567.91,Pending,395,345,Web,Fraudulent
1444,444,21,Male,Savings,46188.42,Pending,503,150,Web,Fraudulent
1426,426,30,Male,Savings,21488.35,Rejected,598,51,Web,Genuine
1123,123,57,Male,Current,91370.07,Verified,537,246,ATM,Fraudulent
1232,232,30,Male,Current,99600.97,Pending,810,460,Web,Fraudulent
1011,11,33,Female,Salary,58874.01,Rejected,708,195,Mobile,Genuine
1391,391,46,Female,Current,41244.74,Rejected,666,404,Mobile,Fraudulent
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1536,536,63,Female,Current,84170.9,Verified,639,459,Web,Fraudulent
1042,42,55,Male,Current,13617.11,Pending,673,470,Mobile,Fraudulent
1326,326,32,Male,Current,38037.84,Pending,812,87,Web,Genuine
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1578,578,48,Male,Current,7687.87,Rejected,525,356,ATM,Genuine
1153,153,22,Male,Savings,10229.78,Verified,681,425,Mobile,Genuine
1334,334,41,Female,Savings,46297.49,Pending,801,280,ATM,Fraudulent
1514,514,22,Female,Salary,22776.24,Verified,833,44,ATM,Genuine
1226,226,57,Male,Current,89010.69,Rejected,596,338,Web,Fraudulent
1156,156,32,Male,Current,84691.97,Pending,417,400,Web,Genuine
1051,51,41,Female,Savings,94938.57,Pending,621,349,Mobile,Fraudulent
1402,402,42,Male,Current,20746.32,Rejected,555,332,ATM,Genuine
1456,456,61,Female,Salary,36491.22,Pending,474,440,ATM,Genuine
1589,589,45,Male,Current,70370.55,Pending,673,447,Web,Fraudulent
1516,516,31,Female,Salary,82545.15,Rejected,309,68,ATM,Fraudulent
1092,92,56,Male,Salary,38657.42,Pending,604,450,ATM,Fraudulent
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1442,442,44,Female,Salary,86851.71,Verified,827,415,Mobile,Genuine
1296,296,18,Male,Salary,46144.96,Verified,794,347,Web,Genuine
1403,403,42,Female,Current,54907.26,Pending,652,477,ATM,Fraudulent
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1344,344,52,Male,Current,11139.23,Rejected,553,162,Mobile,Fraudulent
1084,84,36,Male,Current,69486.93,Pending,677,252,ATM,Fraudulent
1487,487,48,Female,Salary,67953.26,Pending,452,439,ATM,Genuine
1585,585,43,Male,Salary,13696.35,Rejected,733,254,ATM,Genuine
1050,50,42,Male,Current,5394.27,Pending,301,276,ATM,Genuine
1561,561,34,Male,Savings,71205.73,Verified,835,70,ATM,Genuine
1408,408,54,Male,Salary,94888.48,Pending,616,99,Web,Genuine
1268,268,22,Male,Savings,83048.63,Rejected,507,303,ATM,Genuine
1087,87,35,Female,Savings,83430.21,Pending,532,194,Mobile,Fraudulent
1408,408,54,Male,Salary,94888.48,Pending,616,99,Web,Genuine
1513,513,20,Male,Current,60091.15,Rejected,608,261,ATM,Fraudulent
1444,444,21,Male,Savings,46188.42,Pending,503,150,Web,Fraudulent
1133,133,22,Male,Savings,86153.92,Rejected,706,443,ATM,Fraudulent
1138,138,42,Female,Current,67378.14,Rejected,729,310,ATM,Genuine
1492,492,50,Male,Salary,67475.96,Pending,672,432,Mobile,Genuine
1572,572,28,Male,Current,78187.62,Pending,704,217,ATM,Genuine
1202,202,62,Female,Salary,19045.52,Verified,364,376,Web,Genuine
1499,499,53,Female,Salary,48810.26,Rejected,481,364,ATM,Genuine
1404,404,42,Female,Savings,3580.23,Rejected,524,25,Web,Genuine
1585,585,43,Male,Salary,13696.35,Rejected,733,254,ATM,Genuine
1200,200,22,Female,Savings,73561.16,Rejected,406,405,ATM,Fraudulent
1574,574,40,Female,Savings,61029.98,Verified,765,486,Web,Genuine
1536,536,63,Female,Current,84170.9,Verified,639,459,Web,Fraudulent
1252,252,65,Female,Savings,21004.73,Rejected,577,487,ATM,Fraudulent
1248,248,52,Female,Salary,77426.99,Rejected,570,322,Web,Genuine
1073,73,26,Female,Salary,12324.56,Verified,776,368,Web,Fraudulent
1272,272,65,Male,Salary,8229.92,Pending,652,368,Mobile,Genuine
1440,440,37,Female,Current,85965.24,Rejected,400,454,Mobile,Genuine
1331,331,39,Female,Current,23953.7,Pending,488,105,ATM,Fraudulent
1589,589,45,Male,Current,70370.55,Pending,673,447,Web,Fraudulent
1091,91,27,Male,Salary,94963.44,Verified,554,70,ATM,Fraudulent
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1423,423,21,Male,Current,21349.5,Verified,719,366,ATM,Fraudulent
1433,433,30,Male,Savings,42914.12,Rejected,745,113,ATM,Genuine
1374,374,25,Male,Salary,14583.97,Verified,467,264,Web,Fraudulent
1356,356,59,Female,Savings,87567.91,Pending,395,345,Web,Fraudulent
1195,195,25,Female,Savings,30813.97,Verified,544,224,ATM,Fraudulent
1328,328,40,Female,Current,46077.93,Verified,833,257,Web,Fraudulent
1352,352,55,Male,Salary,10221.02,Pending,666,445,Mobile,Fraudulent
1024,24,30,Male,Savings,66239.29,Pending,733,220,Web,Genuine
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1173,173,47,Female,Salary,92491.27,Rejected,630,452,ATM,Fraudulent
1358,358,64,Male,Current,65893.04,Rejected,397,10,Mobile,Fraudulent
1452,452,37,Male,Current,7319.87,Pending,632,451,Web,Fraudulent
1149,149,23,Female,Salary,15685.05,Verified,581,329,ATM,Fraudulent
1451,451,37,Female,Salary,11128.9,Rejected,683,297,ATM,Fraudulent
1045,45,60,Male,Current,16760.59,Rejected,410,205,Mobile,Fraudulent
1239,239,50,Male,Savings,4852.48,Rejected,641,421,Web,Fraudulent
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1382,382,37,Female,Savings,55756.05,Verified,677,112,Web,Fraudulent
1159,159,22,Male,Salary,63684.03,Verified,393,392,ATM,Genuine
1087,87,35,Female,Savings,83430.21,Pending,532,194,Mobile,Fraudulent
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1248,248,52,Female,Salary,77426.99,Rejected,570,322,Web,Genuine
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1294,294,28,Male,Salary,55108.09,Verified,360,278,Mobile,Genuine
1014,14,61,Male,Salary,88594.06,Pending,648,67,Web,Fraudulent
1351,351,58,Male,Current,52045.73,Pending,677,242,Web,Fraudulent
1113,113,52,Female,Current,33911.56,Rejected,686,243,Web,Genuine
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1460,460,48,Male,Salary,12861.78,Rejected,690,281,Web,Fraudulent
1482,482,47,Female,Current,69300.34,Pending,731,342,Mobile,Genuine
1023,23,35,Female,Savings,54384.16,Rejected,784,134,Web,Fraudulent
1339,339,53,Male,Current,29594.64,Verified,622,441,Web,Genuine
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1550,550,39,Male,Current,67847.71,Pending,515,312,Mobile,Fraudulent
1216,216,23,Female,Salary,35395.1,Verified,597,466,Web,Genuine
1208,208,38,Female,Current,45145.66,Rejected,736,95,ATM,Fraudulent
1559,559,20,Female,Savings,93903.74,Pending,690,189,ATM,Genuine
1535,535,54,Female,Current,95907.23,Verified,304,170,Mobile,Genuine
1264,264,34,Female,Salary,24393.96,Rejected,421,248,Web,Genuine
1561,561,34,Male,Savings,71205.73,Verified,835,70,ATM,Genuine
1494,494,63,Female,Savings,10646.27,Rejected,527,11,Web,Fraudulent
1144,144,35,Male,Savings,54481.33,Verified,412,348,Mobile,Genuine
1018,18,54,Male,Savings,73458.85,Verified,845,402,Mobile,Genuine
1385,385,39,Male,Salary,38251.21,Rejected,614,63,Mobile,Genuine
1596,596,40,Male,Salary,58013.55,Rejected,478,409,Web,Fraudulent
1539,539,50,Male,Salary,58311.18,Rejected,517,474,Mobile,Fraudulent
1044,44,33,Male,Savings,88260.2,Verified,483,387,Web,Fraudulent
1261,261,54,Male,Savings,61484.5,Rejected,715,433,Web,Fraudulent
1174,174,27,Female,Savings,47423.19,Rejected,610,417,Web,Genuine
1061,61,53,Female,Savings,74621.89,Pending,760,142,Mobile,Fraudulent
1290,290,47,Female,Current,26894.6,Rejected,809,248,Mobile,Fraudulent
1205,205,59,Female,Current,13323.03,Pending,747,465,Web,Fraudulent
1277,277,33,Female,Current,16357.02,Verified,415,26,ATM,Fraudulent
1054,54,37,Female,Savings,43558.93,Rejected,629,248,Web,Fraudulent
1476,476,28,Male,Salary,50139.12,Verified,792,179,Mobile,Genuine
1008,8,56,Male,Salary,73183.55,Verified,773,204,Web,Genuine
1068,68,64,Male,Current,92034.62,Rejected,846,23,Web,Genuine
1397,397,61,Male,Salary,59025.76,Verified,322,43,Mobile,Fraudulent
1277,277,33,Female,Current,16357.02,Verified,415,26,ATM,Fraudulent
1368,368,42,Female,Current,55089.27,Verified,782,498,Mobile,Genuine
1110,110,53,Male,Current,19870.43,Rejected,820,392,Mobile,Genuine
1019,19,60,Female,Salary,17347.57,Rejected,733,118,ATM,Genuine
1299,299,57,Female,Current,27465.15,Pending,380,201,Web,Fraudulent
1395,395,43,Female,Salary,75059.77,Verified,396,246,Mobile,Genuine
1236,236,20,Female,Savings,57457.88,Verified,671,293,Web,Genuine
1389,389,36,Female,Current,92678.15,Pending,634,172,Web,Fraudulent
1520,520,24,Male,Salary,53787.38,Rejected,367,117,ATM,Genuine
1101,101,54,Male,Savings,47579.58,Rejected,752,479,Web,Genuine
1323,323,46,Female,Salary,40679.7,Rejected,728,288,Mobile,Fraudulent
1496,496,26,Female,Savings,26174.64,Verified,492,71,Web,Genuine
1544,544,32,Male,Salary,21470.63,Pending,697,250,Web,Genuine
1090,90,34,Female,Savings,82389.45,Pending,803,47,ATM,Genuine
1190,190,36,Male,Savings,28006.34,Rejected,450,435,Web,Genuine
1203,203,36,Male,Savings,79319.81,Verified,623,487,Web,Fraudulent
1512,512,26,Male,Salary,84755.41,Verified,638,248,ATM,Genuine
1468,468,64,Female,Current,88909.43,Verified,650,471,Web,Fraudulent
1574,574,40,Female,Savings,61029.98,Verified,765,486,Web,Genuine
1022,22,22,Male,Savings,7672.63,Verified,638,46,ATM,Genuine
1040,40,20,Male,Current,77340.8,Rejected,568,92,ATM,Fraudulent
1253,253,26,Male,Salary,74348.21,Verified,548,35,ATM,Genuine
1542,542,57,Male,Salary,14896.7,Verified,483,299,ATM,Genuine
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1341,341,61,Female,Current,71304.09,Pending,800,95,Mobile,Genuine
1501,501,56,Male,Current,40389.13,Pending,601,241,Mobile,Genuine
1402,402,42,Male,Current,20746.32,Rejected,555,332,ATM,Genuine
1160,160,42,Female,Current,34748.7,Pending,619,379,Web,Genuine
1018,18,54,Male,Savings,73458.85,Verified,845,402,Mobile,Genuine
1355,355,19,Male,Savings,44687.31,Verified,738,113,ATM,Genuine
1360,360,25,Female,Salary,14085.34,Verified,534,206,Mobile,Genuine
1363,363,44,Female,Savings,9582.12,Verified,443,395,Mobile,Fraudulent
1309,309,23,Female,Savings,71597.74,Verified,574,88,Web,Genuine
1241,241,55,Female,Salary,83000.65,Rejected,801,372,ATM,Fraudulent
1513,513,20,Male,Current,60091.15,Rejected,608,261,ATM,Fraudulent
1282,282,21,Male,Salary,68196.26,Rejected,807,34,Web,Fraudulent
1063,63,35,Female,Current,89409.66,Verified,441,87,Mobile,Fraudulent
1263,263,34,Female,Savings,45226.82,Pending,637,164,ATM,Genuine
1396,396,25,Male,Savings,83206.86,Verified,433,111,Web,Fraudulent
1030,30,31,Male,Salary,73837.98,Verified,621,39,Mobile,Fraudulent
1568,568,48,Female,Savings,7343.97,Verified,679,50,ATM,Genuine
1286,286,41,Male,Salary,72733.89,Verified,352,147,Web,Genuine
1230,230,33,Female,Savings,27479.7,Verified,444,59,Mobile,Fraudulent
1155,155,36,Female,Current,11256.46,Rejected,517,89,ATM,Fraudulent
1349,349,62,Male,Savings,15478.1,Pending,553,399,ATM,Fraudulent
1402,402,42,Male,Current,20746.32,Rejected,555,332,ATM,Genuine
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1089,89,24,Male,Salary,29149.59,Pending,751,184,Mobile,Genuine
1391,391,46,Female,Current,41244.74,Rejected,666,404,Mobile,Fraudulent
1533,533,39,Female,Savings,67458.26,Verified,402,155,ATM,Genuine
1232,232,30,Male,Current,99600.97,Pending,810,460,Web,Fraudulent
1427,427,37,Female,Current,49420.58,Rejected,571,56,ATM,Fraudulent
1246,246,50,Female,Salary,73012.81,Rejected,441,275,Mobile,Fraudulent
1586,586,50,Female,Current,86179.61,Verified,768,71,ATM,Fraudulent
1156,156,32,Male,Current,84691.97,Pending,417,400,Web,Genuine
1436,436,44,Male,Savings,57092.8,Rejected,402,483,Mobile,Genuine
1319,319,38,Female,Salary,69800.82,Pending,548,176,Web,Fraudulent
1337,337,37,Male,Savings,37957.3,Verified,823,208,Web,Genuine
1459,459,34,Female,Current,85270.17,Pending,354,453,ATM,Genuine
1555,555,28,Female,Current,60056.8,Verified,535,203,Web,Genuine
1134,134,23,Female,Savings,27181.4,Verified,765,198,ATM,Fraudulent
1211,211,56,Female,Savings,13496.77,Verified,675,195,Web,Genuine
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1594,594,21,Male,Current,48177.4,Rejected,398,240,ATM,Fraudulent
1554,554,32,Female,Salary,15128.5,Rejected,486,329,ATM,Fraudulent
1207,207,23,Female,Savings,43630.11,Verified,600,174,Mobile,Genuine
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1316,316,64,Female,Salary,62050.21,Pending,409,79,Web,Genuine
1536,536,63,Female,Current,84170.9,Verified,639,459,Web,Fraudulent
1138,138,42,Female,Current,67378.14,Rejected,729,310,ATM,Genuine
1440,440,37,Female,Current,85965.24,Rejected,400,454,Mobile,Genuine
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1578,578,48,Male,Current,7687.87,Rejected,525,356,ATM,Genuine
1161,161,21,Male,Savings,75689.15,Verified,383,149,Web,Fraudulent
1325,325,54,Female,Current,96605.96,Pending,408,15,Mobile,Fraudulent
1069,69,23,Female,Savings,86818.28,Verified,351,143,Web,Fraudulent
1570,570,29,Female,Current,2060.33,Rejected,830,156,Mobile,Genuine
1545,545,20,Female,Savings,70669.89,Rejected,580,437,ATM,Fraudulent
1121,121,19,Male,Current,79818.2,Pending,667,201,Web,Genuine
1188,188,61,Female,Current,77174.42,Pending,814,280,Web,Genuine
1325,325,54,Female,Current,96605.96,Pending,408,15,Mobile,Fraudulent
1149,149,23,Female,Salary,15685.05,Verified,581,329,ATM,Fraudulent
1030,30,31,Male,Salary,73837.98,Verified,621,39,Mobile,Fraudulent
1326,326,32,Male,Current,38037.84,Pending,812,87,Web,Genuine
1423,423,21,Male,Current,21349.5,Verified,719,366,ATM,Fraudulent
1421,421,24,Male,Current,17840.42,Pending,464,384,Mobile,Genuine
1310,310,65,Female,Current,36709.32,Verified,305,492,Web,Fraudulent
1453,453,59,Female,Savings,15843,Verified,358,422,ATM,Fraudulent
1280,280,50,Female,Savings,81762.84,Rejected,626,305,ATM,Fraudulent
1155,155,36,Female,Current,11256.46,Rejected,517,89,ATM,Fraudulent
1192,192,33,Female,Savings,38116.35,Verified,626,486,Mobile,Fraudulent
1109,109,49,Female,Salary,70835.75,Pending,794,251,Mobile,Fraudulent
1134,134,23,Female,Savings,27181.4,Verified,765,198,ATM,Fraudulent
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1026,26,52,Female,Savings,42766.28,Pending,773,137,Mobile,Fraudulent
1273,273,22,Female,Savings,29421.98,Verified,438,402,ATM,Fraudulent
1580,580,43,Female,Savings,55900.6,Verified,787,170,Web,Genuine
1236,236,20,Female,Savings,57457.88,Verified,671,293,Web,Genuine
1237,237,42,Female,Salary,28692.35,Rejected,421,75,Mobile,Fraudulent
1236,236,20,Female,Savings,57457.88,Verified,671,293,Web,Genuine
1026,26,52,Female,Savings,42766.28,Pending,773,137,Mobile,Fraudulent
1367,367,49,Male,Salary,88983.73,Verified,669,488,Web,Genuine
1081,81,38,Male,Current,21999.87,Pending,648,153,ATM,Fraudulent
1488,488,18,Male,Salary,85035.71,Pending,469,48,Web,Fraudulent
1137,137,26,Male,Savings,31132.09,Pending,418,59,Mobile,Genuine
1514,514,22,Female,Salary,22776.24,Verified,833,44,ATM,Genuine
1480,480,24,Male,Savings,85347.87,Rejected,474,178,Web,Fraudulent
1382,382,37,Female,Savings,55756.05,Verified,677,112,Web,Fraudulent
1188,188,61,Female,Current,77174.42,Pending,814,280,Web,Genuine
1396,396,25,Male,Savings,83206.86,Verified,433,111,Web,Fraudulent
1503,503,61,Female,Salary,14134.5,Rejected,482,267,ATM,Fraudulent
1485,485,44,Female,Savings,7270.27,Rejected,621,16,ATM,Genuine
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1167,167,22,Female,Salary,43499.14,Pending,727,158,Mobile,Fraudulent
1197,197,36,Female,Savings,61866.15,Verified,726,105,ATM,Genuine
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1033,33,57,Male,Current,66079.94,Rejected,835,171,Web,Genuine
1418,418,34,Male,Salary,1126.83,Pending,748,385,Web,Genuine
1015,15,28,Female,Savings,95427.78,Rejected,569,266,Mobile,Genuine
1276,276,18,Male,Current,46837.39,Rejected,734,282,Web,Genuine
1422,422,39,Female,Salary,4068.33,Rejected,468,320,Web,Genuine
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1207,207,23,Female,Savings,43630.11,Verified,600,174,Mobile,Genuine
1209,209,40,Female,Savings,72954.63,Pending,745,150,ATM,Genuine
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1181,181,39,Male,Salary,66697.6,Pending,617,345,ATM,Fraudulent
1449,449,48,Male,Salary,18146.86,Verified,529,139,ATM,Fraudulent
1501,501,56,Male,Current,40389.13,Pending,601,241,Mobile,Genuine
1332,332,43,Male,Salary,61796.59,Verified,760,313,Web,Fraudulent
1468,468,64,Female,Current,88909.43,Verified,650,471,Web,Fraudulent
1252,252,65,Female,Savings,21004.73,Rejected,577,487,ATM,Fraudulent
1437,437,36,Female,Current,27149.53,Rejected,797,302,ATM,Fraudulent
1414,414,42,Female,Salary,69161.35,Verified,481,383,Mobile,Fraudulent
1042,42,55,Male,Current,13617.11,Pending,673,470,Mobile,Fraudulent
1389,389,36,Female,Current,92678.15,Pending,634,172,Web,Fraudulent
1320,320,43,Female,Savings,93274.65,Verified,484,359,ATM,Genuine
1403,403,42,Female,Current,54907.26,Pending,652,477,ATM,Fraudulent
